id,design_en,annotations
10264,"Annona, draped, seated right, holding corn-ears in lap; to right, modius","[(0, 6, 'PERSON'), (38, 42, 'PLANT'), (43, 47, 'PLANT'), (66, 72, 'OBJECT')]"
20645,Reverse legend in three lines within laurel- wreath,"[(37, 43, 'PLANT'), (45, 51, 'OBJECT')]"
8560,Oinochoe within laurel-wreath,"[(0, 8, 'OBJECT'), (16, 22, 'PLANT'), (23, 29, 'OBJECT')]"
8137,"Artemis advancing right, wearing short chiton and boots, holding arrow and bow.","[(0, 7, 'PERSON'), (39, 45, 'OBJECT'), (50, 55, 'OBJECT'), (65, 70, 'OBJECT'), (75, 78, 'OBJECT')]"
8219,"Bearded river-god reclining left, holding reed in right hand, resting on water-urn.","[(8, 17, 'PERSON'), (42, 46, 'PLANT'), (79, 82, 'OBJECT')]"
2503,"Emperor (Gordian) in military attire standing facing, head left, wearing cuirass, fluttering paludamentum and boots, holding patera in outstretched right hand, left resting on inverted spear. Short ground line.","[(0, 7, 'PERSON'), (9, 16, 'PERSON'), (21, 36, 'OBJECT'), (54, 58, 'OBJECT'), (73, 80, 'OBJECT'), (93, 105, 'OBJECT'), (110, 115, 'OBJECT'), (125, 131, 'OBJECT'), (185, 190, 'OBJECT')]"
22034,"Sol, standing left, holding up globe in right hand and whip in left hand","[(0, 3, 'PERSON'), (31, 36, 'OBJECT'), (55, 59, 'OBJECT')]"
21527,"Securitas, draped, standing left, leaning on column, holding spear in right hand","[(45, 51, 'OBJECT'), (61, 66, 'OBJECT')]"
1783,"Nude Ares standing facing, head left, wearing crested helmet, holding an unidentified object in right hand; at left shoulder shield. Border of dots.","[(5, 9, 'PERSON'), (27, 31, 'OBJECT'), (54, 60, 'OBJECT'), (86, 92, 'OBJECT'), (125, 131, 'OBJECT')]"
20064,"Philip the Arab, veiled, standing left, sacrificing over tripod out of  right hand and holding wand in left hand","[(0, 15, 'PERSON'), (57, 63, 'OBJECT'), (95, 99, 'OBJECT')]"
6182,"Emperor (Caracalla) in military attire riding right on horseback, brandishing spear towards captive; behind, youth.","[(0, 7, 'PERSON'), (9, 18, 'PERSON'), (23, 38, 'OBJECT'), (55, 64, 'ANIMAL'), (78, 83, 'OBJECT')]"
11419,"Bust of Constantius Gallus, bareheaded, draped, cuirassed, left","[(0, 4, 'OBJECT'), (8, 26, 'PERSON')]"
19385,"Minerva advancing right, holding spear and shield","[(0, 7, 'PERSON'), (33, 38, 'OBJECT'), (43, 49, 'OBJECT')]"
11462,"Bust of Constantius II, pearl-diademed, cuirassed, right","[(0, 4, 'OBJECT'), (8, 22, 'PERSON'), (24, 29, 'OBJECT')]"
18648,"Lion, standing left, head front; above, club","[(0, 4, 'ANIMAL'), (21, 25, 'OBJECT'), (40, 44, 'OBJECT')]"
12242,"Bust of Jupiter, diademed, draped, bearded, right","[(0, 4, 'OBJECT'), (8, 15, 'PERSON')]"
22041,"Sol, standing left, raising right hand and holding up globe in left hand","[(0, 3, 'PERSON'), (54, 59, 'OBJECT')]"
17814,"Jugate busts of Septimius Severus, radiate, draped, cuirassed, and of Julia Domna, diademed, draped, on crescent","[(7, 12, 'OBJECT'), (16, 33, 'PERSON'), (35, 42, 'OBJECT'), (70, 81, 'PERSON'), (104, 112, 'OBJECT')]"
13387,"Bust of Valerian, radiate, cuirassed, right","[(0, 4, 'OBJECT'), (8, 16, 'PERSON'), (18, 25, 'OBJECT')]"
17836,"Julia, Gaius and Lucius Caesar, heads right, wreath central above","[(17, 30, 'PERSON'), (32, 37, 'OBJECT'), (45, 51, 'OBJECT')]"
20999,"Roma, helmeted, draped, seated right, holding spear in right hand and parazonium in left hand","[(0, 4, 'PERSON'), (46, 51, 'OBJECT'), (70, 80, 'OBJECT')]"
19978,"Pax, draped, walking right, holding olive-branch in right hand and transverse sceptre in left hand","[(0, 3, 'PERSON'), (36, 48, 'OBJECT'), (78, 85, 'OBJECT')]"
11414,"Bust of Constantius Chlorus, radiate, draped, sometimes cuirassed, right, seen from behind","[(0, 4, 'OBJECT'), (8, 27, 'PERSON'), (29, 36, 'OBJECT')]"
15481,"Fausta, nimbate, draped, seated front on throne set on platform with garlands, holding child in lap; to left, Felicitas standing right with caduceus; to right, Pietas standing left; on either side of the platform, genius holding a wreath","[(0, 6, 'PERSON'), (41, 47, 'OBJECT'), (55, 63, 'OBJECT'), (69, 77, 'OBJECT'), (87, 92, 'PERSON'), (140, 148, 'OBJECT'), (160, 166, 'PERSON'), (204, 212, 'OBJECT'), (231, 237, 'OBJECT')]"
21283,"Salus, draped, standing left, feeding out of patera in right hand snake coiled round altar and holding rudder on globe in left hand","[(45, 51, 'OBJECT'), (66, 71, 'ANIMAL'), (85, 90, 'OBJECT'), (103, 109, 'OBJECT'), (113, 118, 'OBJECT')]"
10203,Altar enclosure with double paneled door and various ornaments,"[(0, 5, 'OBJECT'), (36, 40, 'OBJECT'), (53, 62, 'OBJECT')]"
12966,"Bust of Probus, radiate, draped, right or bust of Probus, helmeted, radiate, cuirassed, left, sometimes seen from behind, holding spear in right hand and shield in left hand","[(0, 4, 'OBJECT'), (8, 14, 'PERSON'), (16, 23, 'OBJECT'), (42, 46, 'OBJECT'), (50, 56, 'PERSON'), (68, 75, 'OBJECT'), (130, 135, 'OBJECT'), (154, 160, 'OBJECT')]"
10921,"Bust of Aurelian, radiate, draped, cuirassed, left","[(0, 4, 'OBJECT'), (8, 16, 'PERSON'), (18, 25, 'OBJECT')]"
2081,"Nude Poseidon standing right, left foot on rock, holding tripod in right arm and unidentified object in left hand, leaned on his left knee. Ground line.","[(5, 13, 'PERSON'), (43, 47, 'OBJECT'), (57, 63, 'OBJECT'), (94, 100, 'OBJECT'), (134, 138, 'OBJECT')]"
21350,"Salus, draped, standing left, holding serpent entwined around staff in right hand and cornucopiae in left hand","[(38, 45, 'ANIMAL'), (62, 67, 'OBJECT'), (86, 97, 'OBJECT')]"
11953,"Bust of Gallienus, radiate, cuirassed, left, with spear and shield","[(0, 4, 'OBJECT'), (8, 17, 'PERSON'), (19, 26, 'OBJECT'), (50, 55, 'OBJECT'), (60, 66, 'OBJECT')]"
14945,"Diana Lucifera standing, holding two torches, one in each hand","[(0, 14, 'PERSON'), (37, 44, 'OBJECT')]"
842,"Laureate head of Lucius Verus, right.","[(9, 13, 'OBJECT'), (17, 29, 'PERSON')]"
20272,"Postumus, draped, cuirassed, standing left, holding globe in right hand and spear in left hand; Victory, winged, draped, holding palm and crowning Postumus","[(0, 8, 'PERSON'), (52, 57, 'OBJECT'), (76, 81, 'OBJECT'), (96, 103, 'PERSON'), (129, 133, 'PLANT'), (147, 155, 'PERSON')]"
747,"Horse prancing left; above, cantharus. Border of dots.","[(0, 5, 'ANIMAL'), (28, 37, 'OBJECT')]"
22032,"Sol, standing left or right, raising right hand and holding globe in left hand","[(0, 3, 'PERSON'), (60, 65, 'OBJECT')]"
13730,"Carausius, draped, cuirassed, galloping right, holding spear in right hand","[(0, 9, 'PERSON'), (55, 60, 'OBJECT')]"
23990,"Victory, winged, draped, seated right on cuirass with shield beside, holding shield inscribed VOT/XX supported by genius","[(0, 7, 'PERSON'), (41, 48, 'OBJECT'), (54, 60, 'OBJECT'), (77, 83, 'OBJECT')]"
23587,"Victory standing left on prow, holding wreath in right hand and palm in left","[(0, 7, 'PERSON'), (25, 29, 'OBJECT'), (39, 45, 'OBJECT'), (64, 68, 'PLANT')]"
3213,"Goat standing right; to right below beard, garlanded throne; on this throne cult statue of Hermes (Perpheraios) to right, wearing petasus, in front of him small figure of goat, right; all within incuse square.","[(0, 4, 'ANIMAL'), (53, 59, 'OBJECT'), (69, 75, 'OBJECT'), (81, 87, 'OBJECT'), (91, 97, 'PERSON'), (130, 137, 'OBJECT'), (161, 167, 'PERSON'), (171, 175, 'ANIMAL')]"
4417,"Turreted Tyche standing left, holding temple in each hand; at her feet, altar.","[(9, 14, 'PERSON'), (38, 44, 'OBJECT'), (72, 77, 'OBJECT')]"
23772,"Victory, winged, draped, advancing left, holding wreath in extended right hand and holding palm in left hand","[(0, 7, 'PERSON'), (49, 55, 'OBJECT'), (91, 95, 'PLANT')]"
6485,"Two young male heads, facing, side by side, right one inverted.","[(10, 14, 'PERSON'), (15, 20, 'OBJECT')]"
10282,"Annona, draped, standing left, holding corn-ears and rudder on prow; at feet, modius","[(0, 6, 'PERSON'), (39, 43, 'PLANT'), (44, 48, 'PLANT'), (53, 59, 'OBJECT'), (63, 67, 'OBJECT'), (78, 84, 'OBJECT')]"
8616,"Apollo standing in front view, head to the left, his left arm leaning on a column and holding a bow over a tripod in his outstretched right hand.","[(0, 6, 'PERSON'), (31, 35, 'OBJECT'), (75, 81, 'OBJECT'), (96, 99, 'OBJECT'), (107, 113, 'OBJECT')]"
12137,"Bust of Honoria, pearl-diademed, draped, wearing necklace and earrings, cross on shoulder, crowned by Hand of God","[(0, 4, 'OBJECT'), (17, 22, 'OBJECT'), (49, 57, 'OBJECT'), (62, 70, 'OBJECT'), (72, 77, 'OBJECT')]"
5300,"Nude Hermes standing right, holding sachet and caduceus.","[(5, 11, 'PERSON'), (47, 55, 'OBJECT')]"
24499,"Volusian, togate, holding branch in right hand and short transverse sceptre in left hand","[(0, 8, 'PERSON'), (26, 32, 'OBJECT'), (68, 75, 'OBJECT')]"
8200,"Horned head of Dionysos, facing, wearing kalathos and ivy wreath.","[(7, 11, 'OBJECT'), (15, 23, 'PERSON'), (41, 49, 'OBJECT'), (54, 64, 'OBJECT')]"
6034,"Bare head of Commodus, right, wearing cuirass and paludamentum.","[(5, 9, 'OBJECT'), (13, 21, 'PERSON'), (38, 45, 'OBJECT'), (50, 62, 'OBJECT')]"
1228,"Bare head of Tiberius, left.","[(5, 9, 'OBJECT'), (13, 21, 'PERSON')]"
2114,"Athena (Nikephoros) enthroned to left, holding Nike in outstretched right hand; left arm resting on shield behind, decorated with lion's head; in background, transverse spear; in inner left field, cult image of Hermes Perpheraios facing; beneath, monogram.","[(0, 6, 'PERSON'), (47, 51, 'PERSON'), (100, 106, 'OBJECT'), (130, 134, 'ANIMAL'), (137, 141, 'OBJECT'), (169, 174, 'OBJECT'), (211, 229, 'PERSON')]"
11671,"Bust of Diva Domitilla, draped, right; hair in long plait","[(0, 4, 'OBJECT')]"
15315,"Elagabalus, togate, and Julia Paula, draped, standing right and left, facing each other, clasping right hands; between them, Concorida, draped, standing front","[(0, 10, 'PERSON'), (24, 35, 'PERSON')]"
6653,"Eagle standing left on garlanded altar, head right, wings spread out, holding laurel wreath in its beak, between two standards.","[(0, 5, 'ANIMAL'), (33, 38, 'OBJECT'), (40, 44, 'OBJECT'), (78, 91, 'OBJECT'), (117, 126, 'OBJECT')]"
16661,"Hadrian riding right, raising hand; before him, five soldiers with standards","[(0, 7, 'PERSON'), (53, 61, 'PERSON'), (67, 76, 'OBJECT')]"
2831,The three Charites (or Nymphs?) holding each others shoulders; outer ones holding apples.,"[(10, 18, 'PERSON'), (23, 29, 'PERSON'), (82, 88, 'PLANT')]"
17287,"Head of Trajan, laureate, draped on left shoulder, right","[(0, 4, 'OBJECT'), (8, 14, 'PERSON')]"
18240,"Jupiter, standing right, holding globe in right hand and sceptre in left hand, and Hercules, standing left, holding Victory on globe in right hand and club and lion's skin in left hand","[(0, 7, 'PERSON'), (33, 38, 'OBJECT'), (57, 64, 'OBJECT'), (83, 91, 'PERSON'), (116, 123, 'PERSON'), (127, 132, 'OBJECT'), (151, 155, 'OBJECT'), (160, 164, 'ANIMAL')]"
18595,"Libertas, standing left, holding pileus and rod","[(0, 8, 'PERSON'), (33, 39, 'OBJECT')]"
8760,"Apollo Smintheus standing to the right between columns(?), quiver on shoulder, holding bow, arrow and patera.","[(0, 16, 'PERSON'), (47, 54, 'OBJECT'), (59, 65, 'OBJECT'), (87, 90, 'OBJECT'), (92, 97, 'OBJECT'), (102, 108, 'OBJECT')]"
6720,"Youthful head (Apollo?) right, wearing laurel wreath.","[(9, 13, 'OBJECT'), (15, 21, 'PERSON'), (39, 52, 'OBJECT')]"
19172,"Mars, nude, chlamys draped, advancing right, holding transverse spear in right hand and shield in left hand","[(0, 4, 'PERSON'), (12, 19, 'OBJECT'), (64, 69, 'OBJECT'), (88, 94, 'OBJECT')]"
21726,"Severus II, laureate, togate, standing left, holding globe in right hand and short baton in left hand","[(0, 10, 'PERSON'), (53, 58, 'OBJECT'), (83, 88, 'OBJECT')]"
18069,"Jupiter, nude except cloak over left arm, standing left, holding thunderbolt in right hand and sceptre in left hand","[(0, 7, 'PERSON'), (21, 26, 'OBJECT'), (65, 76, 'OBJECT'), (95, 102, 'OBJECT')]"
15205,"Eagle, spreading wings, standing left on branch, head right","[(0, 5, 'ANIMAL'), (41, 47, 'OBJECT'), (49, 53, 'OBJECT')]"
6407,Horseman on horse galopping left.,"[(12, 17, 'ANIMAL')]"
19291,"Maximian, draped, cuirassed, galloping right, spearing enemy with right hand and holding shield in left hand; below, fallen enemy","[(0, 8, 'PERSON'), (89, 95, 'OBJECT')]"
14470,"Constantine I, nimbate, wearing tunica, seated facing on high-backed throne set on platform, holding sceptre in right hand and mappa in left hand; on either side, Caesar, draped, cuirassed, holding spear and shield","[(0, 13, 'PERSON'), (32, 38, 'OBJECT'), (69, 75, 'OBJECT'), (83, 91, 'OBJECT'), (101, 108, 'OBJECT'), (127, 132, 'OBJECT'), (198, 203, 'OBJECT'), (208, 214, 'OBJECT')]"
21965,"Sol, radiate, standing facing or left, raising right hand and holding globe in left hand","[(0, 3, 'PERSON'), (5, 12, 'OBJECT'), (70, 75, 'OBJECT')]"
11290,"Bust of Constantine I, wearing high-crested helmet, cuirassed, right, spear across right shoulder and shield on left arm","[(0, 4, 'OBJECT'), (8, 21, 'PERSON'), (44, 50, 'OBJECT'), (70, 75, 'OBJECT'), (102, 108, 'OBJECT')]"
16275,"Galley, right or left, varying number of rowers","[(0, 6, 'OBJECT')]"
21266,"Salus, draped, seated, left, feeding out of patera in right hand snake coiled round altar left and resting left elbow on rudder set on globe","[(44, 50, 'OBJECT'), (65, 70, 'ANIMAL'), (84, 89, 'OBJECT'), (121, 127, 'OBJECT'), (135, 140, 'OBJECT')]"
1089,Starflower with four long and three short rays within incuse square.,"[(0, 10, 'PLANT')]"
7843,"Female head left with sphendone and broad curl in front of the ear; below, a tunny left.","[(0, 6, 'PERSON'), (7, 11, 'OBJECT'), (63, 66, 'PLANT'), (77, 82, 'ANIMAL')]"
15284,"Elagabalus, in Syrian priestly robes, standing left, sacrificing out of patera in right hand over tripod, holding branch downwards in left hand; on ground, right, horn; in field, star","[(0, 10, 'PERSON'), (31, 36, 'OBJECT'), (72, 78, 'OBJECT'), (98, 104, 'OBJECT'), (114, 120, 'OBJECT'), (179, 183, 'OBJECT')]"
2222,"Athena advancing left, wearing helmet and long fluttering chiton, holding laurel-branch in right hand, spear and shield in left hand. Ground line. Border of dots.","[(0, 6, 'PERSON'), (31, 37, 'OBJECT'), (58, 64, 'OBJECT'), (74, 80, 'PLANT'), (81, 87, 'OBJECT'), (103, 108, 'OBJECT'), (113, 119, 'OBJECT')]"
7460,"Nude athlete standing facing, holding javelin and discus.","[(5, 12, 'PERSON'), (38, 45, 'OBJECT'), (50, 56, 'OBJECT')]"
21927,"Sol, radiate, in spread quadriga, holding whip","[(0, 3, 'PERSON'), (5, 12, 'OBJECT'), (24, 32, 'OBJECT'), (42, 46, 'OBJECT')]"
11359,"Bust of Constantius Chlorus, laureate, cuirassed, left","[(0, 4, 'OBJECT'), (8, 27, 'PERSON')]"
23022,VOT/VMTI/LTIS within a wreath,"[(23, 29, 'OBJECT')]"
21975,"Sol, radiate, standing left, holding whip","[(0, 3, 'PERSON'), (5, 12, 'OBJECT'), (37, 41, 'OBJECT')]"
20649,"Rhine, resting left on urn, placing right hand on vessel and holding anchor in left hand (?)","[(23, 26, 'OBJECT'), (50, 56, 'OBJECT'), (69, 75, 'OBJECT')]"
13751,"Carausius, draped, cuirassed, standing front, head left, holding globe in right hand and vertical sceptre in left hand","[(0, 9, 'PERSON'), (46, 50, 'OBJECT'), (65, 70, 'OBJECT'), (98, 105, 'OBJECT')]"
12149,"Bust of Honorius, pearl-diademed, draped and cuirassed, right raising right hand and holding Victory on globe in left hand","[(0, 4, 'OBJECT'), (8, 16, 'PERSON'), (18, 23, 'OBJECT'), (93, 100, 'PERSON'), (104, 109, 'OBJECT')]"
3161,"Dioscur standing left, raising right arm, holding spear in left hand; above, star.","[(0, 7, 'PERSON'), (50, 55, 'OBJECT'), (77, 81, 'OBJECT')]"
12443,"Bust of Marcus Aurelius, laureate, drapery on shoulder, right","[(0, 4, 'OBJECT'), (8, 23, 'PERSON'), (35, 42, 'OBJECT')]"
4727,Eros riding left on dolphin.,"[(0, 4, 'PERSON'), (20, 27, 'ANIMAL')]"
8348,"Veiled and turreted bust of Tyche, right.","[(20, 24, 'OBJECT'), (28, 33, 'PERSON')]"
12636,"Bust of Maximinus Daia, laureate, helmeted, cuirassed, right, holding spear over right shoulder and shield on left arm","[(0, 4, 'OBJECT'), (8, 22, 'PERSON'), (70, 75, 'OBJECT'), (100, 106, 'OBJECT')]"
18554,"Libertas, draped, standing left, holding pileus in extended right hand and cornucopiae in left hand; in field, star","[(0, 8, 'PERSON'), (41, 47, 'OBJECT'), (75, 86, 'OBJECT'), (111, 115, 'OBJECT')]"
14504,"Constantine II, draped, cuirassed, standing front, head right, holding spear in right hand, resting left hand on shield","[(0, 14, 'PERSON'), (51, 55, 'OBJECT'), (71, 76, 'OBJECT'), (113, 119, 'OBJECT')]"
15112,"Domitian standing right on low platform, holding roll, facing four togate citizens","[(0, 8, 'PERSON'), (31, 39, 'OBJECT'), (49, 53, 'OBJECT'), (74, 82, 'PERSON')]"
14432,"Constantine I, draped, cuirassed, standing right, holding spear in right hand and globe in left hand","[(0, 13, 'PERSON'), (58, 63, 'OBJECT'), (82, 87, 'OBJECT')]"
13357,"Bust of Valentinian II, pearl-diademed, draped in imperial mantle, left, holding mappa and short sceptre","[(0, 4, 'OBJECT'), (8, 22, 'PERSON'), (24, 29, 'OBJECT'), (81, 86, 'OBJECT'), (97, 104, 'OBJECT')]"
11451,"Bust of Constantius II, laureate, rosette-diademed, draped, cuirassed, right, holding globe in right hand","[(0, 4, 'OBJECT'), (8, 22, 'PERSON'), (34, 41, 'OBJECT'), (86, 91, 'OBJECT')]"
8725,"Heracles standing left, seen from behind, holding the apples of the Hesperides behind his back and lion skin, bow and club, leaning on rock.","[(0, 8, 'PERSON'), (54, 60, 'PLANT'), (99, 108, 'OBJECT'), (110, 113, 'OBJECT'), (118, 122, 'OBJECT'), (135, 139, 'OBJECT')]"
7452,"Cuirassed bust of Diadumenian, right.","[(10, 14, 'OBJECT'), (18, 29, 'PERSON')]"
8522,"Cult image of Athena Ilias on a pedestal, right; before her, the emperor on a low pedestal, left, raising his right hand; behind him Nike on a pedestal, left, crowning the emperor.","[(14, 20, 'PERSON'), (65, 72, 'PERSON'), (133, 137, 'PERSON'), (172, 179, 'PERSON')]"
15165,"Eagle standing left on thunderbolt, wings spread, head right","[(0, 5, 'ANIMAL'), (23, 34, 'OBJECT'), (50, 54, 'OBJECT')]"
531,"Goat standing right; right below, beard caduceus; all within incuse square. Ground line.","[(0, 4, 'ANIMAL'), (40, 48, 'OBJECT')]"
7533,"Dioscuri with stars over their heads reclining left, each holding patera in right hand.","[(0, 8, 'PERSON'), (14, 19, 'OBJECT'), (31, 36, 'OBJECT'), (66, 72, 'OBJECT')]"
6096,Horseman on horse walking right.,"[(12, 17, 'ANIMAL')]"
16616,"Gordian III, togate, seated left, holding globe in extended right hand and sceptre in left hand","[(0, 11, 'PERSON'), (42, 47, 'OBJECT'), (75, 82, 'OBJECT')]"
6307,Griffin lying right on club.,"[(0, 7, 'ANIMAL'), (23, 27, 'OBJECT')]"
23647,"Victory, draped, advancing left, holding wreath in right hand and palm in left","[(0, 7, 'PERSON'), (41, 47, 'OBJECT'), (66, 70, 'PLANT')]"
14260,"Concordia, draped, standing left, holding poppy and corn-ears in right and cornucopia in left","[(0, 9, 'PERSON'), (42, 47, 'PLANT'), (52, 56, 'PLANT'), (57, 61, 'PLANT'), (75, 85, 'OBJECT')]"
12002,"Bust of Gallienus, radiate, to waist, left","[(0, 4, 'OBJECT'), (8, 17, 'PERSON'), (19, 26, 'OBJECT')]"
7732,"Artemis enthroned, facing, head left, wearing short chiton, holding long torch in each hand; club to right.","[(0, 7, 'PERSON'), (27, 31, 'OBJECT'), (52, 58, 'OBJECT'), (73, 78, 'OBJECT'), (93, 97, 'OBJECT')]"
11286,"Bust of Constantine I, wearing high crested helmet, cuirassed, right","[(0, 4, 'OBJECT'), (8, 21, 'PERSON'), (44, 50, 'OBJECT')]"
23539,"Victory seated left, holding patera and cornucopiae","[(0, 7, 'PERSON'), (29, 35, 'OBJECT'), (40, 51, 'OBJECT')]"
21717,"Severus II, draped, cuirassed, advancing right, dragging captive by hair with right hand and holding trophy over left shoulder; to right, seated captive, hands tied behind back","[(0, 10, 'PERSON'), (101, 107, 'OBJECT')]"
